,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.
10370,662,2020-11-07 16:10:00,16:10,,,14,
10371,661,2020-11-07 16:20:00,16:20,,,14,
10372,660,2020-11-07 16:30:00,16:30,,,14,
10373,659,2020-11-07 16:40:00,16:40,,,14,
10374,657,2020-11-07 16:50:00,16:50,,,14,
10375,656,2020-11-07 17:00:00,17:00,,,14,
10376,655,2020-11-07 17:10:00,17:10,,,14,
10377,654,2020-11-07 17:20:00,17:20,,,14,
10378,653,2020-11-07 17:30:00,17:30,,,14,
10379,652,2020-11-07 17:40:00,17:40,,,14,
10380,650,2020-11-07 17:50:00,17:50,,,13,
10381,649,2020-11-07 18:00:00,18:00,,,13,
10382,648,2020-11-07 18:10:00,18:10,,,13,
10383,647,2020-11-07 18:20:00,18:20,,,13,
10384,646,2020-11-07 18:30:00,18:30,,,13,
10385,645,2020-11-07 18:40:00,18:40,,,13,
10386,642,2020-11-07 18:50:00,18:50,,,13,
10387,641,2020-11-07 19:00:00,19:00,,,13,
10388,640,2020-11-07 19:10:00,19:10,,,13,
10389,639,2020-11-07 19:20:00,19:20,,,13,
10390,638,2020-11-07 19:30:00,19:30,,,13,
10391,637,2020-11-07 19:40:00,19:40,,,13,
10392,636,2020-11-07 19:50:00,19:50,,,13,
10393,635,2020-11-07 20:00:00,20:00,,,13,
10394,634,2020-11-07 20:10:00,20:10,,,13,
10395,633,2020-11-07 20:20:00,20:20,,,13,
10396,632,2020-11-07 20:30:00,20:30,,,13,
10397,631,2020-11-07 20:40:00,20:40,,,13,
10398,629,2020-11-07 20:50:00,20:50,,,13,
10399,628,2020-11-07 21:00:00,21:00,,,13,
10400,627,2020-11-07 21:10:00,21:10,,,13,
10401,626,2020-11-07 21:20:00,21:20,,,13,
10402,625,2020-11-07 21:30:00,21:30,,,13,
10403,624,2020-11-07 21:40:00,21:40,,,13,
10404,622,2020-11-07 21:50:00,21:50,,,13,
10405,621,2020-11-07 22:00:00,22:00,,,13,
10406,620,2020-11-07 22:10:00,22:10,,,13,
10407,619,2020-11-07 22:20:00,22:20,,,13,
10408,618,2020-11-07 22:30:00,22:30,,,13,
10409,617,2020-11-07 22:40:00,22:40,,,13,
10410,614,2020-11-07 22:50:00,22:50,,,13,
10411,613,2020-11-07 23:00:00,23:00,,,13,
10412,612,2020-11-07 23:10:00,23:10,,,13,
10413,611,2020-11-07 23:20:00,23:20,,,13,
10414,610,2020-11-07 23:30:00,23:30,,,13,
10415,609,2020-11-07 23:40:00,23:40,,,13,
10416,608,2020-11-07 23:50:00,23:50,,,13,
10417,607,2020-11-08 00:00:00,00:00,,,13,
10418,606,2020-11-08 00:10:00,00:10,,,13,
10419,605,2020-11-08 00:20:00,00:20,,,13,
10420,604,2020-11-08 00:30:00,00:30,,,14,
10421,603,2020-11-08 00:40:00,00:40,,,14,
10422,601,2020-11-08 00:50:00,00:50,,,14,
10423,600,2020-11-08 01:00:00,01:00,,,14,
10424,599,2020-11-08 01:10:00,01:10,,,14,
10425,598,2020-11-08 01:20:00,01:20,,,14,
10426,597,2020-11-08 01:30:00,01:30,,,14,
10427,596,2020-11-08 01:40:00,01:40,,,14,
10428,594,2020-11-08 01:50:00,01:50,,,14,
10429,593,2020-11-08 02:00:00,02:00,,,14,
10430,592,2020-11-08 02:10:00,02:10,,,14,
10431,591,2020-11-08 02:20:00,02:20,,,14,
10432,590,2020-11-08 02:30:00,02:30,,,14,
10433,589,2020-11-08 02:40:00,02:40,,,14,
10434,586,2020-11-08 02:50:00,02:50,,,14,
10435,585,2020-11-08 03:00:00,03:00,,,14,
10436,584,2020-11-08 03:10:00,03:10,,,14,
10437,583,2020-11-08 03:20:00,03:20,,,14,
10438,582,2020-11-08 03:30:00,03:30,,,14,
10439,581,2020-11-08 03:40:00,03:40,,,14,
10440,580,2020-11-08 03:50:00,03:50,,,14,
10441,579,2020-11-08 04:00:00,04:00,,,14,
10442,578,2020-11-08 04:10:00,04:10,,,14,
10443,577,2020-11-08 04:20:00,04:20,,,14,
10444,576,2020-11-08 04:30:00,04:30,,,14,
10445,575,2020-11-08 04:40:00,04:40,,,14,
10446,573,2020-11-08 04:50:00,04:50,,,14,
10447,572,2020-11-08 05:00:00,05:00,,,14,
10448,571,2020-11-08 05:10:00,05:10,,,14,
10449,570,2020-11-08 05:20:00,05:20,,,14,
10450,569,2020-11-08 05:30:00,05:30,,,14,
10451,568,2020-11-08 05:40:00,05:40,,,14,
10452,566,2020-11-08 05:50:00,05:50,,,14,
10453,565,2020-11-08 06:00:00,06:00,,,14,
10454,564,2020-11-08 06:10:00,06:10,,,14,
10455,563,2020-11-08 06:20:00,06:20,,,14,
10456,562,2020-11-08 06:30:00,06:30,,,14,
10457,561,2020-11-08 06:40:00,06:40,,,14,
10458,558,2020-11-08 06:50:00,06:50,,,14,
10459,557,2020-11-08 07:00:00,07:00,,,14,
10460,556,2020-11-08 07:10:00,07:10,,,14,
10461,555,2020-11-08 07:20:00,07:20,,,14,
10462,554,2020-11-08 07:30:00,07:30,,,14,
10463,553,2020-11-08 07:40:00,07:40,,,14,
10464,552,2020-11-08 07:50:00,07:50,,,14,
10465,551,2020-11-08 08:00:00,08:00,,,14,
10466,550,2020-11-08 08:10:00,08:10,,,14,
10467,549,2020-11-08 08:20:00,08:20,,,14,
10468,548,2020-11-08 08:30:00,08:30,,,14,
10469,547,2020-11-08 08:40:00,08:40,,,14,
10470,545,2020-11-08 08:50:00,08:50,,,14,
10471,544,2020-11-08 09:00:00,09:00,,,14,
10472,543,2020-11-08 09:10:00,09:10,,,14,
10473,542,2020-11-08 09:20:00,09:20,,,14,
10474,541,2020-11-08 09:30:00,09:30,,,14,
10475,540,2020-11-08 09:40:00,09:40,,,14,
10476,538,2020-11-08 09:50:00,09:50,,,14,
10477,537,2020-11-08 10:00:00,10:00,,,14,
10478,536,2020-11-08 10:10:00,10:10,,,14,
10479,535,2020-11-08 10:20:00,10:20,,,14,
10480,534,2020-11-08 10:30:00,10:30,,,14,
10481,533,2020-11-08 10:40:00,10:40,,,14,
10482,530,2020-11-08 10:50:00,10:50,,,14,
10483,529,2020-11-08 11:00:00,11:00,,,14,
10484,528,2020-11-08 11:10:00,11:10,,,14,
10485,527,2020-11-08 11:20:00,11:20,,,14,
10486,526,2020-11-08 11:30:00,11:30,,,14,
10487,525,2020-11-08 11:40:00,11:40,,,14,
10488,524,2020-11-08 11:50:00,11:50,,,14,
10489,523,2020-11-08 12:00:00,12:00,,,14,
10490,522,2020-11-08 12:10:00,12:10,,,14,
10491,521,2020-11-08 12:20:00,12:20,,,14,
10492,520,2020-11-08 12:30:00,12:30,,,14,
10493,519,2020-11-08 12:40:00,12:40,,,14,
10494,517,2020-11-08 12:50:00,12:50,,,14,
10495,516,2020-11-08 13:00:00,13:00,,,14,
10496,515,2020-11-08 13:10:00,13:10,,,14,
10497,514,2020-11-08 13:20:00,13:20,,,14,
10498,513,2020-11-08 13:30:00,13:30,,,14,
10499,512,2020-11-08 13:40:00,13:40,,,14,
10500,510,2020-11-08 13:50:00,13:50,,,14,
10501,509,2020-11-08 14:00:00,14:00,,,13,
10502,508,2020-11-08 14:10:00,14:10,,,14,
10503,507,2020-11-08 14:20:00,14:20,,,13,
10504,506,2020-11-08 14:30:00,14:30,,,14,
10505,505,2020-11-08 14:40:00,14:40,,,14,
10506,502,2020-11-08 14:50:00,14:50,,,14,
10507,501,2020-11-08 15:00:00,15:00,,,14,
10508,500,2020-11-08 15:10:00,15:10,,,14,
10509,499,2020-11-08 15:20:00,15:20,,,14,
10510,498,2020-11-08 15:30:00,15:30,,,14,
10511,497,2020-11-08 15:40:00,15:40,,,14,
10512,496,2020-11-08 15:50:00,15:50,,,14,
10513,495,2020-11-08 16:00:00,16:00,,,14,
10514,494,2020-11-08 16:10:00,16:10,,,14,
10515,493,2020-11-08 16:20:00,16:20,,,14,
10516,492,2020-11-08 16:30:00,16:30,,,14,
10517,491,2020-11-08 16:40:00,16:40,,,14,
10518,489,2020-11-08 16:50:00,16:50,,,14,
10519,488,2020-11-08 17:00:00,17:00,,,14,
10520,487,2020-11-08 17:10:00,17:10,,,14,
10521,486,2020-11-08 17:20:00,17:20,,,14,
10522,485,2020-11-08 17:30:00,17:30,,,13,
10523,484,2020-11-08 17:40:00,17:40,,,13,
10524,482,2020-11-08 17:50:00,17:50,,,13,
10525,481,2020-11-08 18:00:00,18:00,,,13,
10526,480,2020-11-08 18:10:00,18:10,,,13,
10527,479,2020-11-08 18:20:00,18:20,,,13,
10528,478,2020-11-08 18:30:00,18:30,,,13,
10529,477,2020-11-08 18:40:00,18:40,,,13,
10530,474,2020-11-08 18:50:00,18:50,,,13,
10531,473,2020-11-08 19:00:00,19:00,,,13,
10532,472,2020-11-08 19:10:00,19:10,,,13,
10533,471,2020-11-08 19:20:00,19:20,,,13,
10534,470,2020-11-08 19:30:00,19:30,,,13,
10535,469,2020-11-08 19:40:00,19:40,,,13,
10536,468,2020-11-08 19:50:00,19:50,,,13,
10537,467,2020-11-08 20:00:00,20:00,,,13,
10538,466,2020-11-08 20:10:00,20:10,,,13,
10539,465,2020-11-08 20:20:00,20:20,,,13,
10540,464,2020-11-08 20:30:00,20:30,,,13,
10541,463,2020-11-08 20:40:00,20:40,,,13,
10542,461,2020-11-08 20:50:00,20:50,,,13,
10543,460,2020-11-08 21:00:00,21:00,,,13,
10544,459,2020-11-08 21:10:00,21:10,,,13,
10545,458,2020-11-08 21:20:00,21:20,,,13,
10546,457,2020-11-08 21:30:00,21:30,,,13,
10547,456,2020-11-08 21:40:00,21:40,,,13,
10548,454,2020-11-08 21:50:00,21:50,,,13,
10549,453,2020-11-08 22:00:00,22:00,,,13,
10550,452,2020-11-08 22:10:00,22:10,,,13,
10551,451,2020-11-08 22:20:00,22:20,,,13,
10552,450,2020-11-08 22:30:00,22:30,,,13,
10553,449,2020-11-08 22:40:00,22:40,,,13,
10554,446,2020-11-08 22:50:00,22:50,,,13,
10555,445,2020-11-08 23:00:00,23:00,,,13,
10556,444,2020-11-08 23:10:00,23:10,,,13,
10557,443,2020-11-08 23:20:00,23:20,,,13,
10558,442,2020-11-08 23:30:00,23:30,,,13,
10559,441,2020-11-08 23:40:00,23:40,,,13,
10560,440,2020-11-08 23:50:00,23:50,,,13,
10561,439,2020-11-09 00:00:00,00:00,,,13,
10562,438,2020-11-09 00:10:00,00:10,,,13,
10563,437,2020-11-09 00:20:00,00:20,,,13,
10564,436,2020-11-09 00:30:00,00:30,,,13,
10565,435,2020-11-09 00:40:00,00:40,,,13,
